"order_number","product","customer_id","date","price"
222796,"DIIFI",32752,2020-02-01,175
705519,"DIIFI",64837,2020-11-14,175
144581,"DIIFI",18982,2020-01-10,175
205555,"DIIFI",18562,2020-02-12,175
25393,"DIIFI",88252,2020-11-17,175
330997,"DIIFI",32864,2020-02-02,175
53393,"DIIFI",32739,2020-02-16,175
753019,"DIIFI",65167,2020-03-20,175
569492,"DIIFI",39036,2020-11-04,175
203799,"DIIFI",24418,2020-01-29,175
487944,"DIIFI",24309,2020-12-01,175
168396,"DIIFI",18808,2020-11-12,175
506997,"DIIFI",66499,2020-12-19,175
99398,"DIIFI",75861,2020-02-24,175
478588,"DIIFI",87867,2020-12-21,175
998114,"DIIFI",10415,2020-01-15,175
298177,"DIIFI",44992,2020-11-01,175
993689,"DIIFI",17111,2020-12-11,175
199482,"DIIFI",15359,2020-01-23,175
845583,"DIIFI",94850,2020-12-02,175
67717,"DIIFI",98877,2020-01-21,175
381537,"DIIFI",93522,2020-11-16,175
925901,"DIIFI",34722,2020-03-09,175
132724,"DIIFI",45200,2020-01-26,175
903857,"DIIFI",44743,2020-01-13,175
287992,"DIIFI",75735,2020-03-29,175
584190,"DIIFI",68653,2020-03-06,175
37694,"DIIFI",41985,2020-11-09,175
997718,"DIIFI",26928,2020-12-03,175
385479,"DIIFI",52959,2020-02-10,175
441625,"DIIFI",93864,2020-12-09,175
464359,"DIIFI",85439,2020-02-07,175
333204,"DIIFI",12671,2020-02-05,175
120976,"DIIFI",72714,2020-03-12,175
185287,"DIIFI",90680,2020-02-22,175
222117,"DIIFI",75808,2020-11-09,175
578240,"DIIFI",44992,2020-01-31,175
521754,"DIIFI",58774,2020-12-15,175
271400,"DIIFI",54173,2020-02-23,175
569125,"DIIFI",89598,2020-01-02,175
957743,"DIIFI",45839,2020-03-10,175
149789,"DIIFI",95212,2020-03-26,175
199742,"DIIFI",16837,2020-02-13,175
462732,"DIIFI",58714,2020-01-25,175
532593,"DIIFI",55001,2020-12-28,175
727338,"DIIFI",52398,2020-12-24,175
35079,"DIIFI",73260,2020-03-01,175
999822,"DIIFI",28942,2020-02-01,175
393762,"DIIFI",76770,2020-11-07,175
567665,"DIIFI",42121,2020-12-14,175
286154,"DIIFI",74559,2020-12-31,175
56913,"DIIFI",52676,2020-03-07,175
883268,"DIIFI",99582,2020-03-04,175
897365,"DIIFI",60848,2020-02-16,175
146723,"DIIFI",82646,2020-02-25,175
51465,"DIIFI",32972,2020-01-10,175
769878,"DIIFI",35396,2020-03-04,175
329162,"DIIFI",65818,2020-02-16,175
344282,"DIIFI",69886,2020-03-02,175
691966,"DIIFI",75791,2020-11-29,175
14133,"DIIFI",48324,2020-11-28,175
408913,"DIIFI",75109,2020-03-24,175
684778,"DIIFI",82532,2020-01-14,175
609706,"DIIFI",47135,2020-11-18,175
444832,"DIIFI",52088,2020-11-26,175
130419,"DIIFI",32952,2020-03-17,175
64554,"DIIFI",84454,2020-12-09,175
761967,"DIIFI",46934,2020-03-05,175
481893,"DIIFI",47369,2020-03-24,175
615126,"DIIFI",29013,2020-01-17,175
227961,"DIIFI",75443,2020-01-11,175
208552,"DIIFI",22412,2020-03-16,175
448624,"DIIFI",46854,2020-01-28,175
781929,"DIIFI",91991,2020-02-02,175
24637,"DIIFI",48672,2020-01-31,175
823994,"DIIFI",96560,2020-02-29,175
104995,"DIIFI",27982,2020-12-27,175
991934,"DIIFI",97744,2020-01-12,175
271131,"DIIFI",34771,2020-02-26,175
216841,"DIIFI",10829,2020-02-15,175
598477,"DIIFI",39686,2020-02-11,175
381091,"DIIFI",72413,2020-01-16,175
812923,"DIIFI",24149,2020-01-05,175
845282,"DIIFI",65726,2020-03-08,175
334533,"DIIFI",26743,2020-11-14,175
630003,"DIIFI",27580,2020-03-23,175
489646,"DIIFI",77301,2020-11-21,175
226309,"DIIFI",19396,2020-01-14,175
577253,"DIIFI",79190,2020-02-25,175
822072,"DIIFI",53680,2020-03-25,175
173619,"DIIFI",12100,2020-01-10,175
645647,"DIIFI",42260,2020-02-24,175
967580,"DIIFI",32456,2020-11-05,175
121605,"DIIFI",30364,2020-02-28,175
806413,"DIIFI",78498,2020-02-10,175
59988,"DIIFI",98329,2020-01-06,175
552632,"DIIFI",76373,2020-02-17,175
395270,"DIIFI",37593,2020-11-27,175
6536,"DIIFI",76796,2020-11-01,175
263793,"DIIFI",89416,2020-12-02,175
25833,"DIIFI",28240,2020-03-21,175
750849,"DIIFI",87689,2020-11-03,175
212040,"DIIFI",32335,2020-03-27,175
857127,"DIIFI",24569,2020-11-01,175
938883,"DIIFI",75315,2020-11-13,175
635827,"DIIFI",52638,2020-12-22,175
286438,"DIIFI",90878,2020-01-26,175
727118,"DIIFI",77080,2020-11-25,175
729772,"DIIFI",48312,2020-03-21,175
415564,"DIIFI",26374,2020-11-07,175
372690,"DIIFI",33503,2020-11-12,175
251184,"DIIFI",46279,2020-02-01,175
318615,"DIIFI",78683,2020-12-29,175
387929,"DIIFI",46942,2020-01-12,175
22289,"DIIFI",84663,2020-12-18,175
3313,"DIIFI",42049,2020-01-14,175
290903,"DIIFI",12294,2020-02-11,175
251830,"DIIFI",85803,2020-11-26,175
161941,"DIIFI",23149,2020-12-30,175
98775,"DIIFI",76337,2020-11-29,175
703405,"DIIFI",18143,2020-12-12,175
912364,"DIIFI",53660,2020-11-11,175
384894,"DIIFI",61004,2020-11-14,175
489404,"DIIFI",81788,2020-11-06,175
185914,"DIIFI",41069,2020-12-24,175
24938,"DIIFI",11830,2020-11-01,175
889835,"DIIFI",32371,2020-11-04,175
741977,"DIIFI",29424,2020-02-22,175
223712,"DIIFI",50139,2020-01-27,175
587424,"DIIFI",84834,2020-11-09,175
112461,"DIIFI",79931,2020-03-02,175
49866,"DIIFI",12675,2020-12-04,175
254699,"DIIFI",91014,2020-12-18,175
11627,"DIIFI",44401,2020-12-31,175
768722,"DIIFI",77110,2020-12-06,175
595162,"DIIFI",78118,2020-01-04,175
714959,"DIIFI",75049,2020-12-05,175
553172,"DIIFI",51402,2020-02-25,175
647341,"DIIFI",34550,2020-02-06,175
849862,"DIIFI",39974,2020-01-07,175
518029,"DIIFI",59828,2020-11-24,175
241062,"DIIFI",64976,2020-12-11,175
123492,"DIIFI",42904,2020-01-12,175
961849,"DIIFI",99926,2020-01-14,175
709366,"DIIFI",57421,2020-02-13,175
480162,"DIIFI",85957,2020-03-15,175
51198,"DIIFI",45323,2020-12-07,175
964514,"DIIFI",55201,2020-02-21,175
564087,"DIIFI",15772,2020-11-03,175
192379,"DIIFI",68027,2020-03-02,175
102591,"DIIFI",12770,2020-01-23,175
453473,"DIIFI",97158,2020-03-11,175
232988,"DIIFI",16583,2020-11-10,175
647442,"DIIFI",75810,2020-02-02,175
605736,"DIIFI",59391,2020-03-21,175
228079,"DIIFI",98582,2020-02-28,175
137572,"DIIFI",90820,2020-03-02,175
614752,"DIIFI",57888,2020-11-28,175
665336,"DIIFI",89752,2020-03-18,175
488409,"DIIFI",46916,2020-01-15,175
633631,"DIIFI",97866,2020-12-26,175
321930,"DIIFI",80454,2020-03-08,175
98784,"DIIFI",67182,2020-11-02,175
628612,"DIIFI",70157,2020-12-18,175
98772,"DIIFI",80357,2020-12-17,175
749437,"DIIFI",54296,2020-11-29,175
29070,"DIIFI",43525,2020-12-30,175
994483,"DIIFI",71165,2020-03-03,175
222372,"DIIFI",38391,2020-11-21,175
209412,"DIIFI",21979,2020-11-02,175
262487,"DIIFI",68934,2020-03-01,175
293098,"DIIFI",83927,2020-01-12,175
30088,"DIIFI",53018,2020-03-19,175
375702,"DIIFI",26567,2020-11-28,175
186448,"DIIFI",65254,2020-11-13,175
615235,"DIIFI",72458,2020-03-13,175
561824,"DIIFI",33986,2020-02-28,175
847619,"DIIFI",76487,2020-01-27,175
284312,"DIIFI",92181,2020-12-29,175
710059,"DIIFI",11820,2020-12-11,175
793055,"DIIFI",37163,2020-11-26,175
943158,"DIIFI",90170,2020-03-30,175
729810,"DIIFI",61804,2020-02-13,175
520128,"DIIFI",32976,2020-01-21,175
972390,"DIIFI",60518,2020-02-10,175
320068,"DIIFI",15946,2020-11-15,175
487016,"DIIFI",43292,2020-03-15,175
228980,"DIIFI",73185,2020-01-11,175
42037,"DIIFI",93094,2020-01-03,175
153961,"DIIFI",45456,2020-02-18,175
348693,"DIIFI",30555,2020-02-02,175
374393,"DIIFI",73342,2020-12-18,175
443474,"DIIFI",85525,2020-02-01,175
549984,"DIIFI",63239,2020-12-21,175
49509,"DIIFI",50627,2020-01-25,175
14356,"DIIFI",38546,2020-02-29,175
228257,"DIIFI",95845,2020-02-12,175
847557,"DIIFI",19925,2020-03-18,175
894667,"DIIFI",90583,2020-11-14,175
538607,"DIIFI",33312,2020-11-10,175
603120,"GIBIH",20872,2020-12-16,46
229220,"GIBIH",98584,2020-12-06,46
236928,"GIBIH",44575,2020-12-21,46
914138,"GIBIH",16970,2020-12-26,46
442636,"GIBIH",57160,2020-12-19,46
295341,"GIBIH",75440,2020-12-21,46
343647,"GIBIH",54913,2020-12-30,46
952790,"GIBIH",85896,2020-12-09,46
721765,"GIBIH",73675,2020-12-20,46
732006,"GIBIH",74771,2020-12-13,46
830028,"GIBIH",34321,2020-12-22,46
803538,"GIBIH",94081,2020-12-07,46
229536,"GIBIH",70063,2020-12-04,46
725629,"GIBIH",16347,2020-12-14,46
281293,"GIBIH",19413,2020-12-03,46
479996,"GIBIH",89040,2020-12-30,46
682189,"GIBIH",20681,2020-12-27,46
193610,"GIBIH",73714,2020-12-04,46
350912,"GIBIH",42773,2020-12-07,46
983179,"GIBIH",69452,2020-12-25,46
442645,"GIBIH",77499,2020-12-20,46
472592,"GIBIH",99743,2020-12-10,46
498257,"GIBIH",75242,2020-12-31,46
787665,"GIBIH",85823,2020-12-20,46
204869,"GIBIH",72759,2020-12-10,46
873497,"GIBIH",14078,2020-12-23,46
371126,"GIBIH",73789,2020-12-31,46
303746,"GIBIH",33140,2020-12-22,46
875777,"GIBIH",23633,2020-12-01,46
907870,"GIBIH",85089,2020-12-08,46
18700,"GIBIH",85507,2020-12-11,46
768536,"GIBIH",27434,2020-12-20,46
517027,"GIBIH",96900,2020-12-28,46
835481,"GIBIH",23715,2020-12-25,46
308403,"GIBIH",51896,2020-12-18,46
833969,"GIBIH",84878,2020-12-08,46
205655,"GIBIH",96632,2020-12-08,46
467408,"GIBIH",79403,2020-12-15,46
118967,"GIBIH",50004,2020-12-01,46
72807,"GIBIH",14290,2020-12-07,46
22801,"GIBIH",98958,2020-12-25,46
29640,"GIBIH",29068,2020-12-23,46
878664,"GIBIH",51966,2020-12-23,46
891217,"GIBIH",98519,2020-12-24,46
631878,"GIBIH",90507,2020-12-28,46
978478,"GIBIH",68872,2020-12-04,46
230301,"GIBIH",51207,2020-12-07,46
285014,"GIBIH",22626,2020-12-29,46
86215,"GIBIH",54282,2020-12-04,46
622051,"GIBIH",34061,2020-12-15,46
467696,"GIBIH",11582,2020-12-10,46
801298,"GIBIH",56126,2020-12-05,46
499601,"GIBIH",28285,2020-12-01,46
600713,"GIBIH",10191,2020-12-10,46
125804,"GIBIH",27777,2020-12-12,46
761373,"GIBIH",41870,2020-12-25,46
351238,"GIBIH",67100,2020-12-11,46
639971,"GIBIH",11714,2020-12-07,46
454807,"GIBIH",90024,2020-12-30,46
947958,"GIBIH",29122,2020-12-02,46
247744,"GIBIH",41719,2020-12-12,46
904781,"GIBIH",87904,2020-12-16,46
517589,"GIBIH",24288,2020-12-02,46
843290,"GIBIH",13572,2020-12-09,46
261235,"GIBIH",96094,2020-12-02,46
519155,"GIBIH",56175,2020-12-17,46
166499,"GIBIH",64510,2020-12-19,46
334340,"GIBIH",61271,2020-12-29,46
6046,"GIBIH",25394,2020-12-17,46
376160,"GIBIH",39513,2020-12-17,46
152166,"GIBIH",98303,2020-12-13,46
852143,"GIBIH",34306,2020-12-06,46
467420,"GIBIH",18407,2020-12-23,46
831326,"GIBIH",11356,2020-12-24,46
541516,"GIBIH",68490,2020-12-13,46
459472,"GIBIH",79067,2020-12-07,46
794764,"GIBIH",26924,2020-12-11,46
435189,"GIBIH",46689,2020-12-22,46
549322,"GIBIH",90261,2020-12-10,46
795574,"GIBIH",15247,2020-12-11,46
536319,"GIBIH",72160,2020-12-01,46
695365,"GIBIH",14964,2020-12-23,46
658291,"GIBIH",89134,2020-12-05,46
671683,"GIBIH",64376,2020-12-30,46
1174,"GIBIH",78477,2020-12-13,46
830083,"GIBIH",93534,2020-12-16,46
776873,"GIBIH",76487,2020-12-29,46
983051,"GIBIH",59527,2020-12-09,46
427959,"GIBIH",80355,2020-12-04,46
799286,"GIBIH",87210,2020-12-19,46
312890,"GIBIH",91620,2020-12-23,46
879604,"BCDGH",15212,2020-03-26,50
368957,"BCDGH",38023,2020-02-09,50
771299,"BCDGH",22280,2020-09-30,50
809660,"BCDGH",68199,2020-03-20,50
414122,"BCDGH",53882,2020-09-03,50
939894,"BCDGH",28337,2020-10-02,50
475253,"BCDGH",70987,2020-09-10,50
453816,"BCDGH",24149,2020-09-28,50
891531,"BCDGH",89809,2020-09-28,50
615565,"BCDGH",27220,2020-01-22,50
45458,"BCDGH",87084,2020-03-30,50
737970,"BCDGH",97841,2020-01-24,50
692656,"BCDGH",12034,2020-10-12,50
369611,"BCDGH",54551,2020-02-29,50
213730,"BCDGH",62386,2020-03-22,50
939182,"BCDGH",40916,2020-03-20,50
292932,"BCDGH",15361,2020-09-22,50
924138,"BCDGH",94066,2020-10-24,50
716991,"BCDGH",63930,2020-01-31,50
78935,"BCDGH",33947,2020-03-04,50
437381,"BCDGH",57888,2020-02-14,50
144421,"BCDGH",17316,2020-03-19,50
31044,"BCDGH",63095,2020-10-21,50
54831,"BCDGH",52690,2020-09-05,50
923676,"BCDGH",20109,2020-03-27,50
788037,"BCDGH",87837,2020-09-20,50
268188,"BCDGH",53113,2020-03-26,50
766326,"BCDGH",70516,2020-02-23,50
931360,"BCDGH",50239,2020-03-30,50
875648,"BCDGH",56746,2020-03-16,50
469355,"BCDGH",48352,2020-03-09,50
727513,"BCDGH",27768,2020-09-09,50
729374,"BCDGH",45762,2020-02-25,50
745595,"BCDGH",27546,2020-09-28,50
973355,"BCDGH",24350,2020-03-29,50
264683,"BCDGH",68910,2020-09-23,50
185947,"BCDGH",77419,2020-03-25,50
235941,"BCDGH",87135,2020-03-22,50
784686,"BCDGH",64619,2020-02-12,50
583233,"BCDGH",49748,2020-03-12,50
382855,"BCDGH",90266,2020-09-04,50
510376,"BCDGH",85899,2020-01-16,50
566594,"BCDGH",90133,2020-03-27,50
376661,"BCDGH",70664,2020-10-08,50
95422,"BCDGH",71851,2020-09-02,50
235736,"BCDGH",39677,2020-03-02,50
321560,"BCDGH",79576,2020-03-22,50
206274,"BCDGH",41949,2020-03-21,50
564000,"BCDGH",29192,2020-03-24,50
676948,"BCDGH",77750,2020-09-06,50
615520,"BCDGH",50478,2020-03-15,50
944193,"BCDGH",29582,2020-09-19,50
861331,"BCDGH",55232,2020-03-31,50
830836,"BCDGH",14976,2020-09-09,50
801484,"BCDGH",34556,2020-10-05,50
219965,"BCDGH",76320,2020-09-01,50
815285,"BCDGH",26235,2020-09-17,50
170405,"BCDGH",87162,2020-09-28,50
901640,"BCDGH",42257,2020-03-07,50
744972,"BCDGH",91187,2020-03-25,50
910304,"BCDGH",44970,2020-03-16,50
120584,"BCDGH",34423,2020-10-01,50
795251,"BCDGH",20539,2020-09-06,50
541696,"BCDGH",32215,2020-03-06,50
354840,"BCDGH",32629,2020-09-08,50
478915,"BCDGH",54019,2020-03-20,50
181054,"BCDGH",68910,2020-03-04,50
8262,"BCDGH",70289,2020-03-20,50
44399,"BCDGH",75039,2020-09-03,50
848689,"BCDGH",59441,2020-09-08,50
964436,"BCDGH",25861,2020-09-25,50
765617,"BCDGH",26581,2020-02-25,50
808075,"BCDGH",19289,2020-03-14,50
26771,"BCDGH",97575,2020-09-15,50
937628,"BCDGH",63677,2020-02-27,50
535221,"BCDGH",63631,2020-09-18,50
993977,"BCDGH",76174,2020-09-27,50
561091,"BCDGH",21770,2020-09-18,50
240887,"BCDGH",45692,2020-09-28,50
623967,"BCDGH",73342,2020-09-03,50
6745,"BCDGH",11125,2020-03-17,50
540000,"BCDGH",32059,2020-09-05,50
554404,"BCDGH",76335,2020-10-16,50
852290,"BCDGH",94731,2020-03-17,50
647503,"BCDGH",98573,2020-09-16,50
719890,"BCDGH",68649,2020-09-19,50
824644,"BCDGH",25196,2020-03-20,50
963580,"BCDGH",75618,2020-09-10,50
331292,"BCDGH",67738,2020-09-30,50
559717,"BCDGH",83172,2020-02-29,50
113965,"BCDGH",91312,2020-09-19,50
499547,"BCDGH",27847,2020-03-09,50
540352,"BCDGH",88159,2020-02-07,50
548917,"BCDGH",49814,2020-02-17,50
117913,"BCDGH",71071,2020-02-24,50
113632,"BCDGH",82410,2020-09-15,50
998655,"BCDGH",25620,2020-09-28,50
265222,"BCDGH",36617,2020-01-10,50
805311,"BCDGH",92059,2020-09-02,50
254214,"BCDGH",85306,2020-09-03,50
920953,"BCDGH",88684,2020-02-16,50
932884,"BCDGH",30707,2020-03-25,50
916594,"BCDGH",69636,2020-09-03,50
528623,"BCDGH",61566,2020-10-13,50
394371,"BCDGH",23445,2020-01-24,50
148316,"BCDGH",93907,2020-01-30,50
925539,"BCDGH",49502,2020-03-23,50
85539,"BCDGH",11268,2020-10-17,50
88111,"BCDGH",52753,2020-10-01,50
819355,"BCDGH",92120,2020-03-28,50
756055,"BCDGH",68011,2020-09-05,50
714699,"BCDGH",93105,2020-02-21,50
144706,"BCDGH",92471,2020-03-19,50
149260,"BCDGH",88958,2020-09-12,50
631461,"BCDGH",18677,2020-09-24,50
42389,"BCDGH",71731,2020-03-04,50
210489,"BCDGH",40083,2020-03-31,50
914714,"BCDGH",83543,2020-09-20,50
877723,"BCDGH",43018,2020-02-28,50
464788,"BCDGH",84935,2020-10-12,50
630137,"BCDGH",92351,2020-09-03,50
400018,"BCDGH",73429,2020-03-20,50
935680,"BCDGH",62781,2020-10-07,50
914513,"BCDGH",40142,2020-01-27,50
336890,"BCDGH",98819,2020-02-06,50
745856,"BCDGH",88773,2020-03-14,50
350337,"BCDGH",18333,2020-03-06,50
941622,"BCDGH",64217,2020-10-20,50
150228,"BCDGH",39929,2020-03-31,50
901957,"BCDGH",88377,2020-09-06,50
468321,"BCDGH",11229,2020-02-28,50
668977,"BCDGH",25634,2020-03-11,50
419472,"BCDGH",51687,2020-03-22,50
143725,"BCDGH",52027,2020-02-13,50
514848,"BCDGH",29871,2020-02-24,50
205008,"BCDGH",17768,2020-02-24,50
33291,"BCDGH",18970,2020-03-10,50
850943,"BCDGH",59527,2020-02-27,50
920924,"BCDGH",92702,2020-09-05,50
2048,"BCDGH",33140,2020-09-03,50
455063,"BCDGH",99144,2020-03-14,50
246933,"BCDGH",75572,2020-02-11,50
47454,"BCDGH",97710,2020-03-31,50
252974,"BCDGH",37254,2020-10-15,50
915805,"BCDGH",13249,2020-03-26,50
448021,"BCDGH",35673,2020-03-11,50
270105,"BCDGH",64719,2020-03-29,50
452569,"BCDGH",65857,2020-03-29,50
681658,"BCDGH",78683,2020-09-19,50
167921,"BCDGH",28552,2020-10-05,50
92149,"BCDGH",76128,2020-09-05,50
610927,"BCDGH",37692,2020-03-23,50
262632,"BCDGH",99620,2020-03-27,50
83670,"BCDGH",75352,2020-03-09,50
909859,"BCDGH",45107,2020-03-18,50
631028,"BCDGH",91848,2020-09-01,50
104346,"BCDGH",51803,2020-03-11,50
274830,"BCDGH",44701,2020-02-20,50
988507,"BCDGH",77313,2020-03-10,50
224271,"BCDGH",16915,2020-03-19,50
217343,"BCDGH",13020,2020-02-22,50
250821,"BCDGH",75757,2020-02-05,50
785310,"BCDGH",79606,2020-09-04,50
968667,"BCDGH",50027,2020-02-15,50
993472,"BCDGH",68850,2020-02-09,50
292093,"BCDGH",53559,2020-01-22,50
200099,"BCDGH",69886,2020-03-28,50
743424,"BCDGH",35272,2020-09-03,50
889161,"BCDGH",10130,2020-09-05,50
652493,"BCDGH",18195,2020-09-08,50
993357,"BCDGH",36571,2020-03-25,50
163927,"BCDGH",77757,2020-09-08,50
1834,"BCDGH",82410,2020-03-29,50
986880,"BCDGH",25956,2020-03-22,50
966443,"BCDGH",40303,2020-10-03,50
655434,"BCDGH",66680,2020-03-09,50
984587,"BCDGH",79283,2020-03-11,50
881509,"BCDGH",44221,2020-10-08,50
226393,"BCDGH",88449,2020-09-23,50
794335,"BCDGH",42943,2020-03-23,50
648074,"BCDGH",69175,2020-10-30,50
578019,"BCDGH",21486,2020-09-18,50
228085,"BCDGH",87517,2020-02-29,50
884207,"BCDGH",29650,2020-03-28,50
993582,"BCDGH",25412,2020-09-12,50
948651,"BCDGH",38889,2020-03-04,50
915201,"BCDGH",75672,2020-01-20,50
132618,"BCDGH",58474,2020-09-19,50
619397,"BCDGH",97123,2020-03-02,50
200754,"BCDGH",38938,2020-03-14,50
529998,"BCDGH",17229,2020-10-09,50
644151,"BCDGH",60911,2020-03-27,50
517596,"BCDGH",31083,2020-03-21,50
852747,"BCDGH",65817,2020-10-17,50
3102,"BCDGH",81949,2020-03-11,50
469272,"BCDGH",98897,2020-03-17,50
115987,"BCDGH",89110,2020-09-17,50
982955,"BCDGH",90721,2020-03-17,50
662226,"BCDGH",49390,2020-02-23,50
243182,"BCDGH",63687,2020-03-11,50
602271,"BCDGH",53423,2020-02-11,50
861888,"BCDGH",71811,2020-09-13,50
291292,"BCDGH",25234,2020-02-20,50
851688,"BCDGH",10255,2020-09-10,50
694061,"BCDGH",94331,2020-09-17,50
116923,"BCDGH",24386,2020-03-04,50
506483,"BCDGH",92120,2020-09-07,50
128303,"BCDGH",49611,2020-02-23,50
21590,"BCDGH",83625,2020-09-04,50
69837,"BCDGH",59825,2020-02-03,50
378136,"BCDGH",57102,2020-09-01,50
972505,"BCDGH",61824,2020-09-01,50
516889,"BCDGH",46271,2020-03-23,50
210568,"BCDGH",73260,2020-03-25,50
588810,"BCDGH",56586,2020-03-16,50
810905,"BCDGH",22775,2020-03-04,50
187394,"BCDGH",46163,2020-09-16,50
429760,"BCDGH",59558,2020-02-05,50
327032,"BCDGH",24857,2020-09-05,50
993268,"BCDGH",74416,2020-09-12,50
923136,"BCDGH",70736,2020-09-11,50
969344,"BCDGH",33169,2020-03-22,50
68666,"BCDGH",56981,2020-03-27,50
973989,"BCDGH",96064,2020-10-04,50
609748,"BCDGH",85260,2020-10-26,50
895059,"BCDGH",37790,2020-03-04,50
339876,"BCDGH",29817,2020-10-21,50
180989,"BCDGH",77355,2020-02-16,50
668204,"BCDGH",95795,2020-09-15,50
103153,"BCDGH",77080,2020-03-21,50
759694,"BCDGH",72113,2020-02-15,50
271980,"BCDGH",14439,2020-03-17,50
500768,"BCDGH",45336,2020-03-20,50
127526,"BCDGH",65272,2020-03-30,50
241618,"BCDGH",74169,2020-09-21,50
158705,"BCDGH",93447,2020-03-15,50
823327,"BCDGH",19964,2020-10-16,50
126359,"BCDGH",41740,2020-03-21,50
357116,"BCDGH",50424,2020-09-18,50
120182,"BCDGH",62827,2020-09-09,50
255273,"BCDGH",68934,2020-09-22,50
795534,"BCDGH",79868,2020-03-16,50
791596,"BCDGH",39289,2020-02-29,50
742242,"BCDGH",21676,2020-10-05,50
831537,"BCDGH",43879,2020-03-09,50
542419,"BCDGH",69772,2020-10-13,50
754945,"BCDGH",55567,2020-03-30,50
558451,"BCDGH",61000,2020-03-09,50
244426,"BCDGH",95913,2020-03-23,50
443492,"BCDGH",88084,2020-09-01,50
358716,"BCDGH",57789,2020-03-28,50
768079,"BCDGH",79735,2020-09-10,50
601524,"BCDGH",84834,2020-03-02,50
780531,"BCDGH",79312,2020-03-06,50
857379,"BCDGH",72503,2020-09-10,50
615240,"BCDGH",52262,2020-03-24,50
132041,"BCDGH",13296,2020-09-02,50
629088,"BCDGH",40311,2020-02-09,50
810682,"BCDGH",91657,2020-03-09,50
115787,"BCDGH",27111,2020-10-06,50
329831,"BCDGH",93907,2020-09-07,50
321783,"BCDGH",43196,2020-09-05,50
850923,"BCDGH",55842,2020-03-03,50
456667,"BCDGH",58263,2020-03-06,50
883464,"BCDGH",39169,2020-03-05,50
581611,"BCDGH",66577,2020-09-24,50
2312,"BCDGH",33930,2020-03-23,50
153451,"BCDGH",28671,2020-01-12,50
997520,"BCDGH",46013,2020-03-25,50
361588,"BCDGH",27107,2020-09-03,50
217565,"BCDGH",21066,2020-09-22,50
889504,"BCDGH",76080,2020-03-16,50
973017,"BCDGH",76667,2020-09-14,50
187434,"BCDGH",49611,2020-03-15,50
979635,"BCDGH",22786,2020-02-19,50
564424,"BCDGH",85357,2020-03-31,50
10927,"BCDGH",14529,2020-09-03,50
291012,"BCDGH",93308,2020-02-28,50
374898,"BCDGH",17753,2020-02-29,50
115412,"BCDGH",50564,2020-10-12,50
240890,"BCDGH",51505,2020-03-28,50
550851,"BCDGH",75931,2020-02-14,50
698810,"BCDGH",77582,2020-09-01,50
296457,"BCDGH",48299,2020-03-29,50
544037,"BCDGH",42294,2020-09-12,50
214439,"BCDGH",67600,2020-09-01,50
654611,"BCDGH",81261,2020-09-28,50
693066,"BCDGH",41130,2020-03-01,50
312899,"BCDGH",11131,2020-03-05,50
702366,"BCDGH",86649,2020-03-17,50
102506,"BCDGH",88828,2020-03-09,50
347980,"BCDGH",96125,2020-10-05,50
438976,"BCDGH",61203,2020-11-04,50
625030,"BCDGH",64793,2020-09-03,50
746335,"BCDGH",47497,2020-03-05,50
915481,"BCDGH",54995,2020-09-13,50
327166,"BCDGH",99954,2020-10-08,50
882460,"BCDGH",53500,2020-03-02,50
747546,"BCDGH",53356,2020-09-24,50
971241,"BCDGH",97023,2020-03-22,50
728992,"BCDGH",49653,2020-01-25,50
539228,"BCDGH",98582,2020-02-26,50
101027,"BCDGH",30306,2020-02-12,50
48338,"BCDGH",24150,2020-09-04,50
635463,"BCDGH",23709,2020-09-27,50
93493,"BCDGH",12705,2020-09-01,50
838920,"BCDGH",31358,2020-09-18,50
704355,"BCDGH",63540,2020-02-04,50
675390,"BCDGH",70832,2020-03-11,50
582609,"BCDGH",39060,2020-03-14,50
112513,"BCDGH",52518,2020-10-04,50
477776,"BCDGH",78560,2020-03-18,50
913079,"BCDGH",67400,2020-03-02,50
518011,"BCDGH",32456,2020-03-12,50
705308,"BCDGH",89111,2020-02-28,50
321807,"BCDGH",86783,2020-03-26,50
922892,"BCDGH",40666,2020-09-05,50
373204,"BCDGH",83398,2020-10-03,50
849903,"BCDGH",47703,2020-10-12,50
351079,"BCDGH",29425,2020-03-08,50
744843,"BCDGH",77021,2020-09-18,50
903066,"BCDGH",85396,2020-03-21,50
362370,"BCDGH",93537,2020-02-22,50
833390,"BCDGH",85389,2020-09-24,50
512433,"BCDGH",57993,2020-03-19,50
352675,"BCDGH",89456,2020-03-24,50
368549,"BCDGH",57086,2020-02-29,50
616136,"BCDGH",52730,2020-03-30,50
511152,"BCDGH",87939,2020-09-12,50
197308,"BCDGH",12958,2020-01-18,50
197180,"BCDGH",29532,2020-03-21,50
618403,"BCDGH",27017,2020-09-29,50
283067,"BCDGH",62201,2020-10-05,50
723373,"BCDGH",38413,2020-03-12,50
303038,"BCDGH",51311,2020-03-27,50
886898,"BCDGH",86153,2020-03-23,50
127838,"BCDGH",73230,2020-02-10,50
245310,"BCDGH",75441,2020-03-02,50
600811,"BCDGH",27279,2020-03-19,50
142745,"BCDGH",29440,2020-03-31,50
915173,"BCDGH",22317,2020-01-19,50
357992,"BCDGH",12507,2020-03-21,50
648441,"BCDGH",53228,2020-09-05,50
127178,"BCDGH",45926,2020-09-03,50
